Symbol,Date,Expiry,Option Type,StrikePrice,OptionPR,StockPR,StockPR1
NIFTY,19-Aug-19,31-Dec-20,CE,14400,876.65,232.65,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,14300,948.45,247.35,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,14200,417.1,262.85,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,4700,3896.8,6736.6,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,4600,3955.65,6828.45,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,5100,4016.5,6369.2,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,5000,4019.95,6461.05,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,4900,3978.2,6552.9,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,4800,4010.1,6644.75,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,5600,4091.9,5909.9,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,5500,4159.6,6001.75,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,5400,4087.8,6093.6,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,5300,4098.1,6185.5,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,5200,4015.95,6277.35,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,6000,3823.1,5542.55,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,5900,3889.95,5634.4,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,5800,3957.05,5726.2,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,5700,4024.4,5818.05,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,6400,3558.45,5175.3,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,6300,3624.15,5267.1,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,6200,3690.2,5358.9,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,6100,3756.5,5450.7,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,6800,3299.3,4808.5,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,6700,3363.5,4900.15,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,6600,3428.1,4991.85,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,6500,3493.1,5083.55,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,7300,2985.1,4351.3,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,7200,3046.95,4442.55,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,7100,3109.3,4533.9,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,7000,3172.15,4625.35,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,6900,3235.5,4716.9,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,7700,2743.3,3987.8,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,7600,2802.85,4078.4,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,7500,2863.05,4169.2,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,7400,2923.8,4260.15,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,8100,2511.3,3628.05,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,8000,2568.3,3717.5,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,7900,2626,3807.35,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,7800,2684.3,3897.45,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,8500,2290.15,3274.25,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,8400,2344.35,3362,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,8300,2399.3,3450.25,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,8200,2454.95,3538.95,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,9000,2030.6,2844.65,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,8900,2081.05,2929.15,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,8800,2132,3014.45,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,8700,2183.95,3100.4,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,8600,2236.7,3187,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,9400,1836.7,2515.05,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,9300,1884,2596.1,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,9200,1932.05,2678.05,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,9100,1980.9,2760.9,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,9800,1820,2201.7,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,9700,3130,2278.35,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,9600,3211,2356.15,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,9500,2800,2435.05,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,10300,1673,1837.5,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,10200,2625,1907.65,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,10100,2340,1979.15,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,10000,1900,2052.05,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,9900,2311,2126.25,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,10600,2150,1635.9,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,10500,1631,1701.75,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,10400,2035,1769.1,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,11100,1607,1329.55,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,11000,1980,1387.55,11053.9
NIFTY,19-Aug-19,31-Dec-20,CE,10900,2107,1447.15,11053.9
NIFTY,20-Aug-19,31-Dec-20,CE,10800,1841,1459.85,11017
NIFTY,20-Aug-19,31-Dec-20,CE,10700,2250,1523.05,11017
NIFTY,20-Aug-19,31-Dec-20,CE,11500,1663,1066.35,11017
NIFTY,20-Aug-19,31-Dec-20,CE,11400,1715,1117.6,11017
NIFTY,20-Aug-19,31-Dec-20,CE,11300,1320,1170.55,11017
NIFTY,20-Aug-19,31-Dec-20,CE,11200,1657,1225.1,11017
NIFTY,20-Aug-19,31-Dec-20,CE,11900,1747,877.75,11017
NIFTY,20-Aug-19,31-Dec-20,CE,11800,1790,922.45,11017
NIFTY,20-Aug-19,31-Dec-20,CE,11700,1682,968.8,11017
NIFTY,20-Aug-19,31-Dec-20,CE,11600,1990,1016.75,11017
NIFTY,20-Aug-19,31-Dec-20,CE,12400,1425,678.05,11017
NIFTY,20-Aug-19,31-Dec-20,CE,12300,1532,714.9,11017
NIFTY,20-Aug-19,31-Dec-20,CE,12200,1505,753.25,11017
NIFTY,20-Aug-19,31-Dec-20,CE,12100,1565,793.2,11017
NIFTY,20-Aug-19,31-Dec-20,CE,12000,1443.6,834.7,11017
NIFTY,20-Aug-19,31-Dec-20,CE,12800,772.1,545.2,11017
NIFTY,20-Aug-19,31-Dec-20,CE,12700,820.15,576.25,11017
NIFTY,20-Aug-19,31-Dec-20,CE,12600,1340,608.75,11017
NIFTY,20-Aug-19,31-Dec-20,CE,12500,1315,642.65,11017
NIFTY,20-Aug-19,31-Dec-20,CE,13200,737,434.1,11017
NIFTY,20-Aug-19,31-Dec-20,CE,13100,677.75,459.95,11017
NIFTY,20-Aug-19,31-Dec-20,CE,13000,493,487.05,11017
NIFTY,20-Aug-19,31-Dec-20,CE,12900,763.4,515.45,11017
NIFTY,20-Aug-19,31-Dec-20,CE,13600,621.6,343.1,11017
NIFTY,20-Aug-19,31-Dec-20,CE,13500,883.95,364.25,11017
NIFTY,20-Aug-19,31-Dec-20,CE,13400,788.35,386.5,11017
NIFTY,20-Aug-19,31-Dec-20,CE,13300,768.45,409.45,11017
NIFTY,20-Aug-19,31-Dec-20,CE,14100,729.25,251.9,11017
NIFTY,20-Aug-19,31-Dec-20,CE,14000,689.85,268.2,11017
NIFTY,20-Aug-19,31-Dec-20,CE,13900,682.95,285.4,11017
NIFTY,20-Aug-19,31-Dec-20,CE,13800,659.25,303.95,11017
NIFTY,20-Aug-19,31-Dec-20,CE,13700,684,323,11017
NIFTY,20-Aug-19,31-Dec-20,CE,14500,845.75,195,11017
NIFTY,20-Aug-19,31-Dec-20,CE,14400,876.65,208.05,11017
NIFTY,20-Aug-19,31-Dec-20,CE,14300,948.45,221.85,11017
NIFTY,20-Aug-19,31-Dec-20,CE,14200,417.1,236.45,11017
NIFTY,20-Aug-19,31-Dec-20,CE,4600,3955.65,6790.3,11017
NIFTY,20-Aug-19,31-Dec-20,CE,5100,4016.5,6330.85,11017
NIFTY,20-Aug-19,31-Dec-20,CE,5000,4019.95,6422.75,11017
NIFTY,20-Aug-19,31-Dec-20,CE,4900,3978.2,6514.6,11017
NIFTY,20-Aug-19,31-Dec-20,CE,4800,4010.1,6606.5,11017
NIFTY,20-Aug-19,31-Dec-20,CE,4700,3896.8,6698.4,11017
NIFTY,20-Aug-19,31-Dec-20,CE,5500,4159.6,5963.3,11017
NIFTY,20-Aug-19,31-Dec-20,CE,5400,4087.8,6055.2,11017
NIFTY,20-Aug-19,31-Dec-20,CE,5300,4098.1,6147.1,11017
NIFTY,20-Aug-19,31-Dec-20,CE,5200,4015.95,6238.95,11017
NIFTY,20-Aug-19,31-Dec-20,CE,6000,3823.1,5503.95,11017
NIFTY,20-Aug-19,31-Dec-20,CE,5900,3889.95,5595.8,11017
NIFTY,20-Aug-19,31-Dec-20,CE,5800,3957.05,5687.7,11017
NIFTY,20-Aug-19,31-Dec-20,CE,5700,4024.4,5779.55,11017
NIFTY,20-Aug-19,31-Dec-20,CE,5600,4091.9,5871.45,11017
NIFTY,20-Aug-19,31-Dec-20,CE,6400,3558.45,5136.55,11017
NIFTY,20-Aug-19,31-Dec-20,CE,6300,3624.15,5228.35,11017
NIFTY,20-Aug-19,31-Dec-20,CE,6200,3690.2,5320.2,11017
NIFTY,20-Aug-19,31-Dec-20,CE,6100,3756.5,5412.05,11017
NIFTY,20-Aug-19,31-Dec-20,CE,6800,3299.3,4769.45,11017
NIFTY,20-Aug-19,31-Dec-20,CE,6700,3363.5,4861.2,11017
NIFTY,20-Aug-19,31-Dec-20,CE,6600,3428.1,4952.95,11017
NIFTY,20-Aug-19,31-Dec-20,CE,6500,3493.1,5044.75,11017
NIFTY,20-Aug-19,31-Dec-20,CE,7200,3046.95,4403.15,11017
NIFTY,20-Aug-19,31-Dec-20,CE,7100,3109.3,4494.65,11017
NIFTY,20-Aug-19,31-Dec-20,CE,7000,3172.15,4586.2,11017
NIFTY,20-Aug-19,31-Dec-20,CE,6900,3235.5,4677.8,11017
NIFTY,20-Aug-19,31-Dec-20,CE,7600,2802.85,4038.5,11017
NIFTY,20-Aug-19,31-Dec-20,CE,7500,2863.05,4129.45,11017
NIFTY,20-Aug-19,31-Dec-20,CE,7400,2923.8,4220.55,11017
NIFTY,20-Aug-19,31-Dec-20,CE,7300,2985.1,4311.8,11017
NIFTY,20-Aug-19,31-Dec-20,CE,8100,2511.3,3587.1,11017
NIFTY,20-Aug-19,31-Dec-20,CE,8000,2568.3,3676.8,11017
NIFTY,20-Aug-19,31-Dec-20,CE,7900,2626,3766.85,11017
NIFTY,20-Aug-19,31-Dec-20,CE,7800,2684.3,3857.15,11017
NIFTY,20-Aug-19,31-Dec-20,CE,7700,2743.3,3947.7,11017
NIFTY,20-Aug-19,31-Dec-20,CE,8500,2290.15,3232.15,11017
NIFTY,20-Aug-19,31-Dec-20,CE,8400,2344.35,3320.2,11017
NIFTY,20-Aug-19,31-Dec-20,CE,8300,2399.3,3408.75,11017
NIFTY,20-Aug-19,31-Dec-20,CE,8200,2454.95,3497.7,11017
NIFTY,20-Aug-19,31-Dec-20,CE,8900,2081.05,2885.7,11017
NIFTY,20-Aug-19,31-Dec-20,CE,8800,2132,2971.3,11017
NIFTY,20-Aug-19,31-Dec-20,CE,8700,2183.95,3057.65,11017
NIFTY,20-Aug-19,31-Dec-20,CE,8600,2236.7,3144.6,11017
NIFTY,20-Aug-19,31-Dec-20,CE,9400,1836.7,2469.7,11017
NIFTY,20-Aug-19,31-Dec-20,CE,9300,1884,2551.1,11017
NIFTY,20-Aug-19,31-Dec-20,CE,9200,1932.05,2633.45,11017
NIFTY,20-Aug-19,31-Dec-20,CE,9100,1980.9,2716.7,11017
NIFTY,20-Aug-19,31-Dec-20,CE,9000,2030.6,2800.8,11017
NIFTY,20-Aug-19,31-Dec-20,CE,9800,1820,2154.95,11017
NIFTY,20-Aug-19,31-Dec-20,CE,9700,3130,2231.9,11017
NIFTY,20-Aug-19,31-Dec-20,CE,9600,3211,2310.05,11017
NIFTY,20-Aug-19,31-Dec-20,CE,9500,2800,2389.35,11017
NIFTY,20-Aug-19,31-Dec-20,CE,10200,2625,1859.8,11017
NIFTY,20-Aug-19,31-Dec-20,CE,10100,2340,1931.55,11017
NIFTY,20-Aug-19,31-Dec-20,CE,10000,1900,2004.7,11017
NIFTY,20-Aug-19,31-Dec-20,CE,9900,2311,2079.2,11017
NIFTY,20-Aug-19,31-Dec-20,CE,10600,2150,1587.45,11017
NIFTY,20-Aug-19,31-Dec-20,CE,10500,1631,1653.45,11017
NIFTY,20-Aug-19,31-Dec-20,CE,10400,2035,1720.9,11017
NIFTY,20-Aug-19,31-Dec-20,CE,10300,1673,1789.45,11017
NIFTY,20-Aug-19,31-Dec-20,CE,11100,1607,1281.35,11017
NIFTY,20-Aug-19,31-Dec-20,CE,11000,1980,1339.2,11017
NIFTY,20-Aug-19,31-Dec-20,CE,10900,2107,1398.7,11017
NIFTY,21-Aug-19,31-Dec-20,CE,10800,1841,1390.85,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,11500,1663,1008.95,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,11400,1715,1058.55,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,11300,1320,1109.75,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,11200,1657,1162.65,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,11100,1580,1217.2,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,11900,1747,827.15,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,11800,1790,870.15,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,11700,1682,914.75,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,11600,1990,961.05,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,12400,1425,635.65,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,12300,1532,670.9,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,12200,1505,707.65,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,12100,1565,745.9,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,12000,1443.6,785.75,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,12800,772.1,509,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,12700,820.15,538.55,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,12600,1340,569.5,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,12500,1315,601.85,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,13300,768.45,380.85,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,13200,737,403.6,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,13100,677.75,428.1,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,13000,493,453.8,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,12900,763.4,480.75,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,13600,621.6,317.85,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,13500,883.95,337.75,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,13400,788.35,358.75,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,14000,689.85,247.35,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,13900,682.95,263.5,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,13800,659.25,280.55,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,13700,684,298.95,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,14500,845.75,179,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,14400,876.65,191.15,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,14300,948.45,204,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,14200,417.1,217.65,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,14100,729.25,232.1,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,4700,3896.8,6601.15,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,4600,3955.65,6693,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,5100,4016.5,6233.65,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,5000,4019.95,6325.55,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,4900,3978.2,6417.4,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,4800,4010.1,6509.25,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,5500,4159.6,5866.25,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,5400,4087.8,5958.1,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,5300,4098.1,6049.95,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,5200,4015.95,6141.8,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,5900,3889.95,5498.8,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,5800,3957.05,5590.65,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,5700,4024.4,5682.5,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,5600,4091.9,5774.35,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,6400,3558.45,5039.7,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,6300,3624.15,5131.5,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,6200,3690.2,5223.3,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,6100,3756.5,5315.15,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,6000,3823.1,5406.95,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,6800,3299.3,4672.8,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,6700,3363.5,4764.45,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,6600,3428.1,4856.2,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,6500,3493.1,4947.95,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,7300,2985.1,4215.55,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,7200,3046.95,4306.8,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,7100,3109.3,4398.15,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,7000,3172.15,4489.65,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,6900,3235.5,4581.2,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,7700,2743.3,3852.05,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,7600,2802.85,3942.6,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,7500,2863.05,4033.4,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,7400,2923.8,4124.4,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,8100,2511.3,3492.35,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,8000,2568.3,3581.8,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,7900,2626,3671.6,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,7800,2684.3,3761.65,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,8500,2290.15,3138.95,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,8400,2344.35,3226.55,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,8300,2399.3,3314.7,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,8200,2454.95,3403.3,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,8900,2081.05,2794.75,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,8800,2132,2879.75,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,8700,2183.95,2965.5,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,8600,2236.7,3051.9,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,9300,1884,2463.2,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,9200,1932.05,2544.7,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,9100,1980.9,2627.15,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,9000,2030.6,2710.55,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,9800,1820,2072.1,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,9700,3130,2147.95,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,9600,3211,2225.05,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,9500,2800,2303.35,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,9400,1836.7,2382.75,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,10200,2625,1781.95,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,10100,2340,1852.4,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,10000,1680,1680,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,9900,2311,1997.5,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,10700,2250,1452.05,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,10600,2150,1515.3,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,10500,1631,1579.75,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,10400,2035,1645.8,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,10300,1673,1713.35,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,11000,1980,1273.45,10918.7
NIFTY,21-Aug-19,31-Dec-20,CE,10900,2107,1331.35,10918.7
NIFTY,22-Aug-19,31-Dec-20,CE,4700,3896.8,6423.05,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,4600,3955.65,6514.9,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,5100,4016.5,6055.55,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,5000,4019.95,6147.4,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,4900,3978.2,6239.3,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,4800,4010.1,6331.15,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,5500,4159.6,5688.05,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,5400,4087.8,5779.9,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,5300,4098.1,5871.8,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,5200,4015.95,5963.65,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,5900,3889.95,5320.65,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,5800,3957.05,5412.5,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,5700,4024.4,5504.35,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,5600,4091.9,5596.2,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,6300,3624.15,4953.6,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,6200,3690.2,5045.3,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,6100,3756.5,5137.1,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,6000,3823.1,5228.85,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,6900,3235.5,4404.5,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,6800,3299.3,4495.8,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,6700,3363.5,4587.2,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,6600,3428.1,4678.7,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,6500,3493.1,4770.25,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,6400,3558.45,4861.9,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,7300,2985.1,4040.85,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,7200,3046.95,4131.5,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,7100,3109.3,4222.35,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,7000,3172.15,4313.35,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,7700,2743.3,3680.85,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,7600,2802.85,3770.4,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,7500,2863.05,3860.25,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,7400,2923.8,3950.4,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,8100,2511.3,3326.7,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,8000,2568.3,3414.55,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,7900,2626,3502.85,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,7800,2684.3,3591.65,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,8500,2290.15,2981.2,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,8400,2344.35,3066.6,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,8300,2399.3,3152.7,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,8200,2454.95,3239.4,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,8900,2081.05,2647.55,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,8800,2132,2729.7,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,8700,2183.95,2812.7,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,8600,2236.7,2896.55,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,9300,1884,2329.05,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,9200,1932.05,2407.1,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,9100,1980.9,2486.2,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,9000,2030.6,2566.4,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,9800,1820,1957.05,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,9700,3130,2028.9,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,9600,3211,2102.05,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,9500,2800,2176.5,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,9400,1836.7,2252.2,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,10200,2625,1683.95,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,10100,2340,1750.15,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,9900,2030,1886.6,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,10000,1680,1817.9,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,10700,2250,1375.3,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,10600,2150,1433.8,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,10500,1631,1493.85,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,10400,2035,1555.95,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,10300,1673,1619.2,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,11100,1580,1157.1,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,11000,1980,1209.3,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,10900,2107,1263.05,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,10800,1841,1318.4,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,11600,1990,919.9,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,11500,1663,964.2,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,11400,1715,1010.1,10741.35
NIFTY,22-Aug-19,31-Dec-20,CE,11300,1320,1057.55,10741.35
